16/12/2006;17:24:00;4.216;0.418;234.840;18.400;0.000;1.000;17.000
16/12/2006;17:25:00;5.360;0.436;233.630;23.000;0.000;1.000;16.000
17/12/2006;17:26:00;5.374;0.498;233.290;23.000;0.000;2.000;17.000
17/12/2006;18:00:00;2.790;0.180;237.520;11.800;0.000;0.000;18.000
18/12/2006;18:01:00;2.624;0.144;238.200;11.000;0.000;0.000;17.000
18/12/2006;18:02:00;2.772;0.118;238.280;11.600;0.000;0.000;17.000
19/12/2006;19:00:00;4.070;0.088;231.990;17.400;0.000;1.000;17.000
19/12/2006;19:01:00;3.612;0.090;232.360;15.600;0.000;2.000;16.000
19/12/2006;19:02:00;3.458;0.090;232.710;14.800;0.000;1.000;17.000
20/12/2006;05:47:00;2.324;0.000;242.600;9.600;0.000;0.000;0.000
20/12/2006;05:48:00;1.852;0.000;243.740;8.400;0.000;0.000;0.000
21/12/2006;05:49:00;0.226;0.000;247.080;1.000;0.000;0.000;0.000
21/12/2006;07:33:00;0.268;0.076;242.220;1.200;0.000;0.000;0.000
21/12/2006;07:34:00;1.734;0.000;242.550;8.000;0.000;0.000;0.000
3/8/2007;20:32:00;0.138;0.000;234.850;0.600;0.000;0.000;0.000
3/8/2007;20:33:00;0.138;0.000;234.320;0.600;0.000;0.000;0.000
3/8/2007;20:34:00;0.138;0.000;234.670;0.600;0.000;0.000;0.000
3/8/2007;20:35:00;0.138;0.000;235.060;0.600;0.000;0.000;0.000
3/8/2007;20:36:00;0.138;0.000;234.990;0.600;0.000;0.000;0.000
3/8/2007;20:37:00;0.138;0.000;235.130;0.600;0.000;0.000;0.000
3/8/2007;20:38:00;0.138;0.000;235.130;0.600;0.000;0.000;0.000
3/8/2007;20:39:00;0.216;0.076;234.910;1.200;0.000;0.000;0.000
3/8/2007;20:40:00;0.214;0.094;235.000;1.000;0.000;0.000;0.000
3/8/2007;20:41:00;0.234;0.102;234.950;1.200;0.000;0.000;0.000
3/8/2007;20:42:00;0.324;0.214;234.290;1.600;0.000;0.000;0.000
3/8/2007;21:23:00;0.238;0.126;236.340;1.200;0.000;0.000;0.000
3/8/2007;21:24:00;0.236;0.124;235.960;1.200;0.000;0.000;0.000
3/8/2007;21:25:00;0.236;0.124;236.060;1.200;0.000;0.000;0.000
3/8/2007;21:26:00;0.234;0.124;235.890;1.200;0.000;0.000;0.000
3/8/2007;21:27:00;0.294;0.180;235.840;1.600;0.000;0.000;0.000
3/8/2007;21:28:00;0.308;0.218;235.280;1.600;0.000;0.000;0.000
3/8/2007;21:29:00;0.308;0.214;234.700;1.600;0.000;0.000;0.000
3/8/2007;21:30:00;0.308;0.216;234.940;1.600;0.000;0.000;0.000
3/8/2007;21:31:00;0.308;0.220;235.650;1.600;0.000;0.000;0.000
3/8/2007;21:32:00;0.304;0.218;235.290;1.600;0.000;0.000;0.000
3/8/2007;21:33:00;0.302;0.218;235.180;1.600;0.000;0.000;0.000
3/8/2007;21:34:00;0.300;0.218;235.290;1.600;0.000;0.000;0.000
3/8/2007;21:35:00;0.298;0.218;235.020;1.600;0.000;0.000;0.000
